stage,difficulty,loop,noteId,noteType,phraseRole,enemyCue,noteTimeMs,durationMs,noteEndMs,trackTimeMs,nearestBeatMs,nearestSubdivisionMs,signedBeatOffsetMs,signedSubdivisionOffsetMs,signedChartGridOffsetMs,barIndex,beatInBar,chartSubdivisionSupportRatio,beatSupportRatio,timingWarning,droppedFromSpacing
finalhideout,normal,2,normal-l2-0084,tap,answer,false,53685,0,53685,53685,53878,53717,-193,-32,0,33,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0085,tap,kobushi,false,53985,0,53985,53985,53878,53983,107,2,0,33,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0086,hold,tame,false,54685,400,55085,54685,54678,54717,7,-32,0,34,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0087,hold,call,true,55285,400,55685,55285,55478,55317,-193,-32,0,34,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0088,tap,answer,false,55885,0,55885,55885,55878,55917,7,-32,0,34,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0089,tap,answer,false,56285,0,56285,56285,56278,56317,7,-32,0,35,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0090,mash,kobushi,false,56885,1200,58085,56885,57078,56917,-193,-32,0,35,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0091,hold,tame,false,58485,400,58885,58485,58678,58517,-193,-32,0,36,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0092,tap,answer,false,59085,0,59085,59085,59078,59117,7,-32,0,36,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0093,tap,kobushi,false,59285,0,59285,59285,59478,59317,-193,-32,0,37,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0094,tap,kobushi,false,59485,0,59485,59485,59478,59517,7,-32,0,37,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0095,tap,answer,false,59685,0,59685,59685,59878,59717,-193,-32,0,37,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0096,mash,kobushi,false,60285,1200,61485,60285,60278,60317,7,-32,0,37,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0097,hold,tame,false,61885,400,62285,61885,61878,61917,7,-32,0,38,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0098,tap,answer,false,62485,0,62485,62485,62678,62517,-193,-32,0,39,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0099,tap,answer,false,62685,0,62685,62685,62678,62717,7,-32,0,39,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0100,tap,kobushi,false,63085,0,63085,63085,63078,63117,7,-32,0,39,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0101,hold,tame,false,63685,400,64085,63685,63878,63717,-193,-32,0,39,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0102,hold,call,true,64285,400,64685,64285,64278,64317,7,-32,0,40,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0103,tap,answer,false,64885,0,64885,64885,65078,64917,-193,-32,0,40,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0104,tap,answer,false,65285,0,65285,65285,65478,65317,-193,-32,0,40,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0105,mash,kobushi,false,65985,1200,67185,65985,65878,65983,107,2,0,41,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0106,hold,tame,false,67585,400,67985,67585,67478,67583,107,2,0,42,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0107,tap,answer,false,68185,0,68185,68185,68278,68183,-93,2,0,42,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0108,tap,kobushi,false,68385,0,68385,68385,68278,68383,107,2,0,42,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0109,tap,answer,false,68685,0,68685,68685,68678,68717,7,-32,0,42,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0110,mash,kobushi,false,69385,1200,70585,69385,69478,69383,-93,2,0,43,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0111,hold,tame,false,70985,400,71385,70985,71078,70983,-93,2,0,44,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0112,tap,answer,false,71585,0,71585,71585,71478,71583,107,2,0,44,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0113,tap,answer,false,71785,0,71785,71785,71878,71783,-93,2,0,44,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0114,tap,kobushi,false,72185,0,72185,72185,72278,72183,-93,2,0,45,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0115,hold,tame,false,72785,400,73185,72785,72678,72783,107,2,0,45,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0116,hold,call,true,73385,400,73785,73385,73478,73383,-93,2,0,45,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0117,tap,answer,false,73985,0,73985,73985,73878,73983,107,2,0,46,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0118,tap,kobushi,false,74185,0,74185,74185,74278,74183,-93,2,0,46,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0119,tap,answer,false,74385,0,74385,74385,74278,74383,107,2,0,46,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0120,mash,kobushi,false,74985,1200,76185,74985,75078,74983,-93,2,0,46,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0121,hold,tame,false,76585,400,76985,76585,76678,76583,-93,2,0,47,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0122,tap,answer,false,77185,0,77185,77185,77078,77183,107,2,0,48,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0123,tap,kobushi,false,77385,0,77385,77385,77478,77383,-93,2,0,48,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0124,tap,answer,false,77785,0,77785,77785,77878,77783,-93,2,0,48,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0125,mash,kobushi,false,78385,1200,79585,78385,78278,78383,107,2,0,48,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0126,hold,tame,false,79985,400,80385,79985,79878,79983,107,2,0,49,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0127,tap,answer,false,80585,0,80585,80585,80678,80583,-93,2,0,50,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0128,tap,answer,false,80785,0,80785,80785,80678,80783,107,2,0,50,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0129,tap,kobushi,false,81085,0,81085,81085,81078,81117,7,-32,0,50,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0130,tap,kobushi,false,81285,0,81285,81285,81478,81317,-193,-32,0,50,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0131,hold,tame,false,81785,400,82185,81785,81878,81783,-93,2,0,51,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0132,hold,call,true,82385,400,82785,82385,82278,82383,107,2,0,51,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0133,tap,answer,false,82985,0,82985,82985,83078,82983,-93,2,0,51,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0134,tap,answer,false,83385,0,83385,83385,83478,83383,-93,2,0,52,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0135,mash,kobushi,false,84085,1200,85285,84085,84278,84117,-193,-32,0,52,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0136,hold,tame,false,85685,400,86085,85685,85878,85717,-193,-32,0,53,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0137,tap,answer,false,86285,0,86285,86285,86278,86317,7,-32,0,53,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0138,tap,kobushi,false,86485,0,86485,86485,86678,86517,-193,-32,0,54,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0139,tap,answer,false,86685,0,86685,86685,86678,86717,7,-32,0,54,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0140,mash,kobushi,false,87485,1200,88685,87485,87478,87517,7,-32,0,54,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0141,hold,tame,false,89085,400,89485,89085,89078,89117,7,-32,0,55,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0142,tap,answer,false,89685,0,89685,89685,89878,89717,-193,-32,0,56,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0143,tap,answer,false,89885,0,89885,89885,89878,89917,7,-32,0,56,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0144,tap,kobushi,false,90185,0,90185,90185,90278,90183,-93,2,0,56,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0145,hold,tame,false,90785,400,91185,90785,90678,90783,107,2,0,56,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0146,hold,call,true,91385,400,91785,91385,91478,91383,-93,2,0,57,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0147,tap,answer,false,91985,0,91985,91985,91878,91983,107,2,0,57,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0148,tap,answer,false,92385,0,92385,92385,92278,92383,107,2,0,57,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0149,mash,kobushi,false,93085,1200,94285,93085,93078,93117,7,-32,0,58,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0150,hold,tame,false,94685,400,95085,94685,94678,94717,7,-32,0,59,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0151,tap,answer,false,95285,0,95285,95285,95478,95317,-193,-32,0,59,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0152,tap,kobushi,false,95485,0,95485,95485,95478,95517,7,-32,0,59,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0153,tap,answer,false,95785,0,95785,95785,95878,95783,-93,2,0,59,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0154,tap,kobushi,false,95985,0,95985,95985,95878,95983,107,2,0,59,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0155,mash,kobushi,false,96485,1200,97685,96485,96678,96517,-193,-32,0,60,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0156,hold,tame,false,98085,400,98485,98085,98278,98117,-193,-32,0,61,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0157,tap,answer,false,98685,0,98685,98685,98678,98717,7,-32,0,61,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0158,tap,answer,false,98885,0,98885,98885,99078,98917,-193,-32,0,61,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0159,tap,kobushi,false,99185,0,99185,99185,99078,99183,107,2,0,61,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0160,hold,tame,false,99885,400,100285,99885,99878,99917,7,-32,0,62,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0161,hold,call,true,100485,400,100885,100485,100678,100517,-193,-32,0,62,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0162,tap,answer,false,101085,0,101085,101085,101078,101117,7,-32,0,63,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0163,tap,answer,false,101485,0,101485,101485,101478,101517,7,-32,0,63,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0164,mash,kobushi,false,102185,1200,103385,102185,102278,102183,-93,2,0,63,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0165,hold,tame,false,103785,400,104185,103785,103878,103783,-93,2,0,64,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0166,tap,kobushi,false,104385,0,104385,104385,104278,104383,107,2,0,65,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0167,tap,answer,false,104785,0,104785,104785,104678,104783,107,2,0,65,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0168,mash,kobushi,false,105485,1200,106685,105485,105478,105517,7,-32,0,65,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0169,hold,tame,false,107085,400,107485,107085,107078,107117,7,-32,0,66,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0170,tap,answer,false,107685,0,107685,107685,107878,107717,-193,-32,0,67,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0171,tap,answer,false,107885,0,107885,107885,107878,107917,7,-32,0,67,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0172,tap,kobushi,false,108285,0,108285,108285,108278,108317,7,-32,0,67,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0173,hold,tame,false,108885,400,109285,108885,109078,108917,-193,-32,0,68,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0174,hold,call,true,109485,400,109885,109485,109478,109517,7,-32,0,68,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0175,tap,answer,false,110085,0,110085,110085,110278,110117,-193,-32,0,68,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0176,tap,answer,false,110485,0,110485,110485,110678,110517,-193,-32,0,69,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0177,tap,kobushi,false,110685,0,110685,110685,110678,110717,7,-32,0,69,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0178,mash,kobushi,false,111185,1200,112385,111185,111078,111183,107,2,0,69,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0179,hold,tame,false,112785,400,113185,112785,112678,112783,107,2,0,70,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0180,tap,answer,false,113385,0,113385,113385,113478,113383,-93,2,0,70,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0181,tap,kobushi,false,113585,0,113585,113585,113478,113583,107,2,0,70,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0182,tap,answer,false,113885,0,113885,113885,113878,113917,7,-32,0,71,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0183,mash,kobushi,false,114585,1200,115785,114585,114678,114583,-93,2,0,71,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0184,hold,tame,false,116185,400,116585,116185,116278,116183,-93,2,0,72,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0185,tap,answer,false,116785,0,116785,116785,116678,116783,107,2,0,72,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0186,tap,answer,false,116985,0,116985,116985,117078,116983,-93,2,0,73,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0187,tap,kobushi,false,117285,0,117285,117285,117478,117317,-193,-32,0,73,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0188,hold,tame,false,117985,400,118385,117985,117878,117983,107,2,0,73,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0189,hold,call,true,118585,400,118985,118585,118678,118583,-93,2,0,74,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0190,tap,answer,false,119185,0,119185,119185,119078,119183,107,2,0,74,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0191,tap,answer,false,119585,0,119585,119585,119478,119583,107,2,0,74,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0192,mash,kobushi,false,120185,1200,121385,120185,120278,120183,-93,2,0,75,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0193,hold,tame,false,121785,400,122185,121785,121878,121783,-93,2,0,76,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0194,tap,answer,false,122385,0,122385,122385,122278,122383,107,2,0,76,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0195,tap,kobushi,false,122585,0,122585,122585,122678,122583,-93,2,0,76,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0196,tap,answer,false,122985,0,122985,122985,123078,122983,-93,2,0,76,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0197,mash,kobushi,false,123585,1200,124785,123585,123478,123583,107,2,0,77,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0198,hold,tame,false,125185,400,125585,125185,125078,125183,107,2,0,78,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0199,tap,answer,false,125785,0,125785,125785,125878,125783,-93,2,0,78,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0200,tap,kobushi,false,125985,0,125985,125985,125878,125983,107,2,0,78,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0201,tap,answer,false,126185,0,126185,126185,126278,126183,-93,2,0,78,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0202,tap,kobushi,false,126485,0,126485,126485,126678,126517,-193,-32,0,79,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0203,hold,tame,false,126985,400,127385,126985,127078,126983,-93,2,0,79,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0204,hold,call,true,127585,400,127985,127585,127478,127583,107,2,0,79,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0205,tap,answer,false,128185,0,128185,128185,128278,128183,-93,2,0,80,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0206,tap,answer,false,128585,0,128585,128585,128678,128583,-93,2,0,80,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0207,mash,kobushi,false,129285,1200,130485,129285,129478,129317,-193,-32,0,80,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0208,hold,tame,false,130885,400,131285,130885,131078,130917,-193,-32,0,81,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0209,tap,answer,false,131485,0,131485,131485,131478,131517,7,-32,0,82,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0210,tap,kobushi,false,131685,0,131685,131685,131878,131717,-193,-32,0,82,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0211,tap,answer,false,131985,0,131985,131985,131878,131983,107,2,0,82,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0212,mash,kobushi,false,132685,1200,133885,132685,132678,132717,7,-32,0,82,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0213,hold,tame,false,134285,400,134685,134285,134278,134317,7,-32,0,83,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0214,tap,answer,false,134885,0,134885,134885,135078,134917,-193,-32,0,84,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0215,tap,answer,false,135085,0,135085,135085,135078,135117,7,-32,0,84,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0216,tap,kobushi,false,135385,0,135385,135385,135478,135383,-93,2,0,84,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0217,hold,tame,false,136085,400,136485,136085,136278,136117,-193,-32,0,85,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0218,hold,call,true,136685,400,137085,136685,136678,136717,7,-32,0,85,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0219,tap,answer,false,137285,0,137285,137285,137478,137317,-193,-32,0,85,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0220,tap,answer,false,137685,0,137685,137685,137878,137717,-193,-32,0,86,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0221,mash,kobushi,false,138285,1200,139485,138285,138278,138317,7,-32,0,86,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0222,hold,tame,false,139885,400,140285,139885,139878,139917,7,-32,0,87,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0223,tap,answer,false,140485,0,140485,140485,140678,140517,-193,-32,0,87,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0224,tap,kobushi,false,140685,0,140685,140685,140678,140717,7,-32,0,87,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0225,tap,kobushi,false,140885,0,140885,140885,141078,140917,-193,-32,0,88,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0226,tap,answer,false,141085,0,141085,141085,141078,141117,7,-32,0,88,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0227,mash,kobushi,false,141685,1200,142885,141685,141878,141717,-193,-32,0,88,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0228,hold,tame,false,143285,400,143685,143285,143478,143317,-193,-32,0,89,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0229,tap,answer,false,143885,0,143885,143885,143878,143917,7,-32,0,89,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0230,tap,answer,false,144085,0,144085,144085,144278,144117,-193,-32,0,90,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0231,tap,kobushi,false,144385,0,144385,144385,144278,144383,107,2,0,90,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0232,hold,tame,false,145085,400,145485,145085,145078,145117,7,-32,0,90,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0233,hold,call,true,145685,400,146085,145685,145878,145717,-193,-32,0,91,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0234,tap,answer,false,146285,0,146285,146285,146278,146317,7,-32,0,91,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0235,tap,answer,false,146685,0,146685,146685,146678,146717,7,-32,0,91,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0236,mash,kobushi,false,147385,1200,148585,147385,147478,147383,-93,2,0,92,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0237,hold,tame,false,148985,400,149385,148985,149078,148983,-93,2,0,93,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0238,tap,answer,false,149585,0,149585,149585,149478,149583,107,2,0,93,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0239,tap,kobushi,false,149785,0,149785,149785,149878,149783,-93,2,0,93,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0240,tap,answer,false,150085,0,150085,150085,150278,150117,-193,-32,0,93,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0241,mash,kobushi,false,150685,1200,151885,150685,150678,150717,7,-32,0,94,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0242,hold,tame,false,152285,400,152685,152285,152278,152317,7,-32,0,95,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0243,tap,answer,false,152885,0,152885,152885,153078,152917,-193,-32,0,95,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0244,tap,answer,false,153085,0,153085,153085,153078,153117,7,-32,0,95,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0245,tap,kobushi,false,153485,0,153485,153485,153478,153517,7,-32,0,95,3,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0246,hold,tame,false,154085,400,154485,154085,154278,154117,-193,-32,0,96,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0247,hold,call,true,154685,400,155085,154685,154678,154717,7,-32,0,96,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0248,tap,answer,false,155285,0,155285,155285,155478,155317,-193,-32,0,97,0,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0249,tap,answer,false,155685,0,155685,155685,155878,155717,-193,-32,0,97,1,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0250,mash,kobushi,false,156385,1200,157585,156385,156278,156383,107,2,0,97,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-0251,hold,tame,true,157985,1300,159285,157985,157878,157983,107,2,0,98,2,0.986,0.934,,no
finalhideout,normal,2,normal-l2-drop-0001,tap,answer,false,3185,0,3185,3185,3078,3183,107,2,0,1,3,0.986,0.934,,playable-spacing
finalhideout,normal,2,normal-l2-drop-0002,tap,answer,false,6585,0,6585,6585,6678,6583,-93,2,0,4,0,0.986,0.934,,playable-spacing
finalhideout,normal,2,normal-l2-drop-0003,tap,answer,false,12185,0,12185,12185,12278,12183,-93,2,0,7,2,0.986,0.934,,playable-spacing
finalhideout,normal,2,normal-l2-drop-0004,tap,answer,false,15585,0,15585,15585,15478,15583,107,2,0,9,2,0.986,0.934,,playable-spacing
finalhideout,normal,2,normal-l2-drop-0005,tap,answer,false,21185,0,21185,21185,21078,21183,107,2,0,13,0,0.986,0.934,,playable-spacing
