creature_id,display_name,body,trait,cost,attack,hp,speed,weird,ability_name
"095-055","逆立ち夢","夢","逆立ち","5","3","3","4","9","逆立ち化夢体"
"095-056","逆立ち記憶","記憶","逆立ち","5","3","3","4","9","逆立ち化記憶体"
"095-057","逆立ち勇気","勇気","逆立ち","5","3","3","4","9","逆立ち化勇気体"
"095-058","逆立ち嘘","嘘","逆立ち","5","3","3","4","9","逆立ち化嘘体"
"095-059","逆立ち影","影","逆立ち","5","3","3","4","9","逆立ち化影体"
"095-060","逆立ち光","光","逆立ち","5","3","3","4","9","逆立ち化光体"
"095-061","逆立ち鬼","鬼","逆立ち","6","6","4","4","9","逆立ち化鬼体"
"095-062","逆立ち天狗","天狗","逆立ち","6","6","4","4","9","逆立ち化天狗体"
"095-063","逆立ち河童","河童","逆立ち","6","6","4","4","9","逆立ち化河童体"
"095-064","逆立ち幽霊","幽霊","逆立ち","6","6","4","4","9","逆立ち化幽霊体"
"095-065","逆立ち妖精","妖精","逆立ち","6","6","4","4","9","逆立ち化妖精体"
"095-066","逆立ち魔王","魔王","逆立ち","6","6","4","4","9","逆立ち化魔王体"
"095-067","逆立ち勇者","勇者","逆立ち","6","6","4","4","9","逆立ち化勇者体"
"095-068","逆立ち魔法","魔法","逆立ち","6","6","4","4","9","逆立ち化魔法体"
"095-069","逆立ち呪い","呪い","逆立ち","6","6","4","4","9","逆立ち化呪い体"
"095-070","逆立ち祈り","祈り","逆立ち","6","6","4","4","9","逆立ち化祈り体"
"095-071","逆立ち鍋","鍋","逆立ち","4","3","5","3","7","逆立ち化鍋体"
"095-072","逆立ち団子","団子","逆立ち","4","3","5","3","7","逆立ち化団子体"
"095-073","逆立ち饅頭","饅頭","逆立ち","4","3","5","3","7","逆立ち化饅頭体"
"095-074","逆立ち傘","傘","逆立ち","4","3","5","3","7","逆立ち化傘体"
"095-075","逆立ち提灯","提灯","逆立ち","4","3","5","3","7","逆立ち化提灯体"
"095-076","逆立ち鏡","鏡","逆立ち","4","3","5","3","7","逆立ち化鏡体"
"095-077","逆立ち時計","時計","逆立ち","4","3","5","3","7","逆立ち化時計体"
"095-078","逆立ち磁石","磁石","逆立ち","4","3","5","3","7","逆立ち化磁石体"
"095-079","逆立ち歯車","歯車","逆立ち","4","3","5","3","7","逆立ち化歯車体"
"095-080","逆立ち鍵","鍵","逆立ち","4","3","5","3","7","逆立ち化鍵体"
"095-081","逆立ち祭り","祭り","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-082","逆立ち屋台","屋台","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-083","逆立ち温泉","温泉","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-084","逆立ち畳","畳","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-085","逆立ち路地","路地","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-086","逆立ち地下","地下","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-087","逆立ち電車","電車","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-088","逆立ちロボ","ロボ","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-089","逆立ち宇宙","宇宙","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-090","逆立ち時空","時空","逆立ち","6","6","4","4","9","逆立ち異常機構"
"095-091","逆立ち早口","早口","逆立ち","5","5","3","5","9","逆立ち化早口体"
"095-092","逆立ち無口","無口","逆立ち","5","5","3","5","9","逆立ち化無口体"
"095-093","逆立ち巨大","巨大","逆立ち","5","5","3","5","9","逆立ち化巨大体"
"095-094","逆立ち極小","極小","逆立ち","5","5","3","5","9","逆立ち化極小体"
"095-095","逆立ち逆立ち","逆立ち","逆立ち","5","5","3","5","9","逆立ち化逆立ち体"
"095-096","逆立ち透明","透明","逆立ち","6","5","3","6","9","逆立ち化透明体"
"095-097","逆立ち分身","分身","逆立ち","6","5","3","6","9","逆立ち化分身体"
"095-098","逆立ち暴走","暴走","逆立ち","6","5","3","6","9","逆立ち化暴走体"
"095-099","逆立ち変身","変身","逆立ち","6","5","3","6","9","逆立ち化変身体"
"095-100","逆立ち最終","最終","逆立ち","6","5","3","6","9","逆立ち化最終体"
"096-001","透明爺","爺","透明","5","4","4","4","6","透明化爺体"
"096-002","透明婆","婆","透明","5","4","4","4","6","透明化婆体"
"096-003","透明番長","番長","透明","5","4","4","4","6","透明化番長体"
"096-004","透明忍者","忍者","透明","5","4","4","4","6","透明化忍者体"
"096-005","透明侍","侍","透明","5","4","4","4","6","透明化侍体"
"096-006","透明博士","博士","透明","5","4","4","4","6","透明化博士体"
"096-007","透明王様","王様","透明","5","4","4","4","6","透明化王様体"
"096-008","透明姫","姫","透明","5","4","4","4","6","透明化姫体"
"096-009","透明僧侶","僧侶","透明","5","4","4","4","6","透明化僧侶体"
"096-010","透明商人","商人","透明","5","4","4","4","6","透明化商人体"
"096-011","透明受験","受験","透明","4","3","4","3","8","透明化受験体"
"096-012","透明宿題","宿題","透明","4","3","4","3","8","透明化宿題体"
"096-013","透明赤点","赤点","透明","4","3","4","3","8","透明化赤点体"
"096-014","透明合格","合格","透明","4","3","4","3","8","透明化合格体"
"096-015","透明部活","部活","透明","4","3","4","3","8","透明化部活体"
"096-016","透明文化祭","文化祭","透明","4","3","4","3","8","透明化文化祭体"
"096-017","透明校長","校長","透明","4","3","4","3","8","透明化校長体"
"096-018","透明黒板","黒板","透明","4","3","4","3","8","透明化黒板体"
"096-019","透明消しゴム","消しゴム","透明","4","3","4","3","8","透明化消しゴム体"
"096-020","透明給食","給食","透明","4","3","4","3","8","透明化給食体"
"096-021","透明コブシ","コブシ","透明","5","6","3","4","5","透明化コブシ体"
"096-022","透明牙","牙","透明","5","6","3","4","5","透明化牙体"
"096-023","透明角","角","透明","5","6","3","4","5","透明化角体"
"096-024","透明翼","翼","透明","5","6","3","4","5","透明化翼体"
"096-025","透明尻尾","尻尾","透明","5","6","3","4","5","透明化尻尾体"
"096-026","透明目玉","目玉","透明","5","6","3","4","5","透明化目玉体"
"096-027","透明背骨","背骨","透明","5","6","3","4","5","透明化背骨体"
"096-028","透明鎧","鎧","透明","5","6","3","4","5","透明化鎧体"
"096-029","透明鉄球","鉄球","透明","5","6","3","4","5","透明化鉄球体"
"096-030","透明大砲","大砲","透明","5","6","3","4","5","透明化大砲体"
"096-031","透明火山","火山","透明","5","5","3","5","7","透明化火山体"
"096-032","透明雷","雷","透明","5","5","3","5","7","透明化雷体"
"096-033","透明嵐","嵐","透明","5","5","3","5","7","透明化嵐体"
"096-034","透明雪","雪","透明","5","5","3","5","7","透明化雪体"
"096-035","透明砂漠","砂漠","透明","5","5","3","5","7","透明化砂漠体"
"096-036","透明森","森","透明","5","5","3","5","7","透明化森体"
"096-037","透明海","海","透明","5","5","3","5","7","透明化海体"
"096-038","透明月","月","透明","5","5","3","5","7","透明化月体"
"096-039","透明太陽","太陽","透明","5","5","3","5","7","透明化太陽体"
"096-040","透明星","星","透明","5","5","3","5","7","透明化星体"
"096-041","透明猫","猫","透明","5","5","3","6","5","透明化猫体"
"096-042","透明犬","犬","透明","5","5","3","6","5","透明化犬体"
"096-043","透明蛙","蛙","透明","5","5","3","6","5","透明化蛙体"
"096-044","透明鴉","鴉","透明","5","5","3","6","5","透明化鴉体"
"096-045","透明鯨","鯨","透明","5","5","3","6","5","透明化鯨体"
"096-046","透明蛇","蛇","透明","5","5","3","6","5","透明化蛇体"
"096-047","透明蜘蛛","蜘蛛","透明","5","5","3","6","5","透明化蜘蛛体"
"096-048","透明鮫","鮫","透明","5","5","3","6","5","透明化鮫体"
"096-049","透明狐","狐","透明","5","5","3","6","5","透明化狐体"
"096-050","透明亀","亀","透明","5","5","3","6","5","透明化亀体"
"096-051","透明怒り","怒り","透明","5","3","3","4","9","透明化怒り体"
"096-052","透明涙","涙","透明","5","3","3","4","9","透明化涙体"
"096-053","透明笑い","笑い","透明","5","3","3","4","9","透明化笑い体"
"096-054","透明眠り","眠り","透明","5","3","3","4","9","透明化眠り体"
"096-055","透明夢","夢","透明","5","3","3","4","9","透明化夢体"
"096-056","透明記憶","記憶","透明","5","3","3","4","9","透明化記憶体"
"096-057","透明勇気","勇気","透明","5","3","3","4","9","透明化勇気体"
"096-058","透明嘘","嘘","透明","5","3","3","4","9","透明化嘘体"
"096-059","透明影","影","透明","5","3","3","4","9","透明化影体"
"096-060","透明光","光","透明","5","3","3","4","9","透明化光体"
"096-061","透明鬼","鬼","透明","6","6","4","4","9","透明化鬼体"
"096-062","透明天狗","天狗","透明","6","6","4","4","9","透明化天狗体"
"096-063","透明河童","河童","透明","6","6","4","4","9","透明化河童体"
"096-064","透明幽霊","幽霊","透明","6","6","4","4","9","透明化幽霊体"
"096-065","透明妖精","妖精","透明","6","6","4","4","9","透明化妖精体"
"096-066","透明魔王","魔王","透明","6","6","4","4","9","透明化魔王体"
"096-067","透明勇者","勇者","透明","6","6","4","4","9","透明化勇者体"
"096-068","透明魔法","魔法","透明","6","6","4","4","9","透明化魔法体"
"096-069","透明呪い","呪い","透明","6","6","4","4","9","透明化呪い体"
"096-070","透明祈り","祈り","透明","6","6","4","4","9","透明化祈り体"
"096-071","透明鍋","鍋","透明","4","3","5","3","7","透明化鍋体"
"096-072","透明団子","団子","透明","4","3","5","3","7","透明化団子体"
"096-073","透明饅頭","饅頭","透明","4","3","5","3","7","透明化饅頭体"
"096-074","透明傘","傘","透明","4","3","5","3","7","透明化傘体"
"096-075","透明提灯","提灯","透明","4","3","5","3","7","透明化提灯体"
"096-076","透明鏡","鏡","透明","4","3","5","3","7","透明化鏡体"
"096-077","透明時計","時計","透明","4","3","5","3","7","透明化時計体"
"096-078","透明磁石","磁石","透明","4","3","5","3","7","透明化磁石体"
"096-079","透明歯車","歯車","透明","4","3","5","3","7","透明化歯車体"
"096-080","透明鍵","鍵","透明","4","3","5","3","7","透明化鍵体"
"096-081","透明祭り","祭り","透明","6","6","4","4","9","透明異常機構"
"096-082","透明屋台","屋台","透明","6","6","4","4","9","透明異常機構"
"096-083","透明温泉","温泉","透明","6","6","4","4","9","透明異常機構"
"096-084","透明畳","畳","透明","6","6","4","4","9","透明異常機構"
"096-085","透明路地","路地","透明","6","6","4","4","9","透明異常機構"
"096-086","透明地下","地下","透明","6","6","4","4","9","透明異常機構"
"096-087","透明電車","電車","透明","6","6","4","4","9","透明異常機構"
"096-088","透明ロボ","ロボ","透明","6","6","4","4","9","透明異常機構"
"096-089","透明宇宙","宇宙","透明","6","6","4","4","9","透明異常機構"
"096-090","透明時空","時空","透明","6","6","4","4","9","透明異常機構"
"096-091","透明早口","早口","透明","5","5","3","5","9","透明化早口体"
"096-092","透明無口","無口","透明","5","5","3","5","9","透明化無口体"
"096-093","透明巨大","巨大","透明","5","5","3","5","9","透明化巨大体"
"096-094","透明極小","極小","透明","5","5","3","5","9","透明化極小体"
"096-095","透明逆立ち","逆立ち","透明","5","5","3","5","9","透明化逆立ち体"
"096-096","透明透明","透明","透明","5","5","3","5","9","透明化透明体"
"096-097","透明分身","分身","透明","6","5","3","6","9","透明化分身体"
"096-098","透明暴走","暴走","透明","6","5","3","6","9","透明化暴走体"
"096-099","透明変身","変身","透明","6","5","3","6","9","透明化変身体"
"096-100","透明最終","最終","透明","6","5","3","6","9","透明化最終体"
"097-001","分身爺","爺","分身","5","4","4","4","6","分身化爺体"
"097-002","分身婆","婆","分身","5","4","4","4","6","分身化婆体"
"097-003","分身番長","番長","分身","5","4","4","4","6","分身化番長体"
"097-004","分身忍者","忍者","分身","5","4","4","4","6","分身化忍者体"
"097-005","分身侍","侍","分身","5","4","4","4","6","分身化侍体"
"097-006","分身博士","博士","分身","5","4","4","4","6","分身化博士体"
"097-007","分身王様","王様","分身","5","4","4","4","6","分身化王様体"
"097-008","分身姫","姫","分身","5","4","4","4","6","分身化姫体"
"097-009","分身僧侶","僧侶","分身","5","4","4","4","6","分身化僧侶体"
"097-010","分身商人","商人","分身","5","4","4","4","6","分身化商人体"
"097-011","分身受験","受験","分身","4","3","4","3","8","分身化受験体"
"097-012","分身宿題","宿題","分身","4","3","4","3","8","分身化宿題体"
"097-013","分身赤点","赤点","分身","4","3","4","3","8","分身化赤点体"
"097-014","分身合格","合格","分身","4","3","4","3","8","分身化合格体"
"097-015","分身部活","部活","分身","4","3","4","3","8","分身化部活体"
"097-016","分身文化祭","文化祭","分身","4","3","4","3","8","分身化文化祭体"
"097-017","分身校長","校長","分身","4","3","4","3","8","分身化校長体"
"097-018","分身黒板","黒板","分身","4","3","4","3","8","分身化黒板体"
"097-019","分身消しゴム","消しゴム","分身","4","3","4","3","8","分身化消しゴム体"
"097-020","分身給食","給食","分身","4","3","4","3","8","分身化給食体"
"097-021","分身コブシ","コブシ","分身","5","6","3","4","5","分身化コブシ体"
"097-022","分身牙","牙","分身","5","6","3","4","5","分身化牙体"
"097-023","分身角","角","分身","5","6","3","4","5","分身化角体"
"097-024","分身翼","翼","分身","5","6","3","4","5","分身化翼体"
"097-025","分身尻尾","尻尾","分身","5","6","3","4","5","分身化尻尾体"
"097-026","分身目玉","目玉","分身","5","6","3","4","5","分身化目玉体"
"097-027","分身背骨","背骨","分身","5","6","3","4","5","分身化背骨体"
"097-028","分身鎧","鎧","分身","5","6","3","4","5","分身化鎧体"
"097-029","分身鉄球","鉄球","分身","5","6","3","4","5","分身化鉄球体"
